Item ID	Item Name	Item Type	Rare	Item Desc
503	لوحة إعادة نمو نيرغي	Material	6	مادة نيرغي نادرة.يُحصل عليها بجمع عناصر ساقطة نادرة.غريبة، تُستخدم في صناعة العتاد.
504	جوهرة نيرغي	Material	7	جوهرة نادرة يقال إنها تكوّنتداخل أنسجة نيرغي.تحمل إمكانيات لا يمكن تخيلها.
505	قشرة الميت	Material	6	مادة فال هازاك نادرة.يمكن الحصول عليها غالبًا بالنحت.تُستخدم لأغراض متعددة.
506	درقة فال هازاك	Material	6	مادة فال هازاك نادرة.يمكن الحصول عليها غالبًا كمكافأة.قوية، تُستخدم في صناعة العتاد.
507	غشاء فال هازاك	Material	6	مادة فال هازاك نادرة.يمكن الحصول عليها بجمع عناصر إسقاطنادرة. تمنح خصائص عنصر التنين.
508	ذيل فال هازاك	Material	6	مادة فال هازاك نادرة.يمكن الحصول عليها بنحت ذيله المفصول.صلبة، تُستخدم في صناعة العتاد.
509	ناب فال هازاك+	Material	6	مادة فال هازاك نادرة.يمكن الحصول عليها بكسر رأسه.حادة، تُستخدم في أسلحة كثيرة.
510	برثن فال هازاك	Material	6	مادة فال هازاك نادرة.يُحصل عليها بكسر الأرجل الأمامية.حادة، تُستخدم في أسلحة كثيرة.
511	جناح فال هازاك	Material	6	مادة فال هازاك نادرة.يُحصل عليها بكسر جذعه. خفيفة ولكنقوية تُستخدم في صناعة العتاد.
512	Unavailable	Material	6	Unavailable
513	جوهرة فال هازاك	Material	7	جوهرة نادرة يقال إنها تكوّنتداخل أنسجة فال هازاك.تحمل إمكانيات لا يمكن تخيلها.
514	درقة تيوسترا	Material	6	مادة تيوسترا نادرة.يمكن الحصول عليها غالبًا كمكافأة.قوية، تُستخدم في صناعة العتاد.
515	عُرف تيوسترا	Material	6	مادة تيوسترا نادرة. يمكن الحصولعليها بكسر رأسه. مقاومة للناربشدة، تُستخدم في صناعة العتاد.
516	ذيل تيوسترا	Material	6	مادة تيوسترا نادرة.يمكن الحصول عليها بنحت ذيله المفصول.صلبة، تُستخدم في صناعة العتاد.
517	قرن تيوسترا+	Material	6	مادة تيوسترا نادرة.يمكن الحصول عليها بكسر رأسه.قوية، تُستخدم لأغراض متعددة.
518	قشرة تنين النار+	Material	6	مادة تيوسترا نادرة.يمكن الحصول عليها غالبًا بالنحت.تُستخدم لأغراض متعددة.
519	مخلب تيوسترا+	Material	6	مادة تيوسترا نادرة.يمكن الحصول عليها غالبًا بالنحت.حادة، تُستخدم لأغراض متعددة.
520	نسيج تيوسترا	Material	6	مادة تيوسترا نادرة.يمكن الحصول عليها بكسر جناحه.مرنة، تُستخدم في صناعة العتاد.
521	مسحوق تيوسترا	Material	6	مادة تيوسترا نادرة.يُحصل عليها بجمع عناصر ساقطة نادرة.غريبة، تُستخدم في عتاد محددة.
522	جوهرة تيوسترا	Material	7	جوهرة نادرة يقال إنها تكوّنت داخلأنسجة تيوسترا.تكمن داخلها إمكانيات لا يمكن تخيلها.
523	درقة داورا	Material	6	مادة كوشالا داورا نادرة.يمكن الحصول عليها غالبًا كمكافأة.قوية، تُستخدم في صناعة العتاد.
524	قشرة تنين داورا+	Material	6	مادة كوشالا داورا نادرة.يمكن الحصول عليها غالبًا بالنحت.تُستخدم لأغراض متعددة.
525	نسيج داورا	Material	6	مادة كوشالا داورا نادرة.يمكن الحصول عليها بكسر جناحه.خفيفة، تُستخدم في صناعة العتاد.
526	قرن داورا+	Material	6	مادة كوشالا داورا نادرة.يمكن الحصول عليها بكسر رأسه.قوية، تُستخدم لأغراض متعددة.
527	ذيل داورا	Material	6	مادة كوشالا داورا نادرة. يمكنالحصول عليها غالبًا بنحت ذيله القوي.صلبة، تُستخدم في صناعة العتاد.
528	مخلب داورا+	Material	6	مادة كوشالا داورا نادرة.يمكن الحصول عليها غالبًا بالنحت.مُدمجة مع عنصر ثلج قوي.
529	جوهرة داورا	Material	7	جوهرة نادرة يقال إنها تكوّنتداخل أنسجة كوشالا داورا.تحمل إمكانيات لا يمكن تخيلها.
530	قشرة زينوجيفا	Material	6	مادة زينوجيفا نادرة.تلك القشرة المحترقة تشع باستمراربقايا من العالم الآخر.
531	صدفة زينوجيفا	Material	6	قطعة من صدفة زينوجيفا نادرة،مُعدلة للقيام بدور حاوية لنيرانالعالم السفلي.
532	حجاب زينوجيفا	Material	6	عضو زينوجيفا نادر،يُخزّن الطاقة والتي يمكن إطلاقهافي سيل عنيف.
533	ذيل زينوجيفا	Material	6	ذيل زينوجيفا قوي نادر،يمكن إبادة الأعداء بضربة واحدة.
534	قرن زينوجيفا	Material	6	قرن زينوجيفا نادر.أثناء النمو، يقال نظريًا إنه يتحكمفي قوة الوحش.
535	مخلب زينوجيفا	Material	6	مخلب زينوجيفا نادر،يُقال إنه يفصل الروح عن الجسد.
536	جناح زينوجيفا	Material	6	جناح زينوجيفا نادر.يشع غشاء الجناح بضوء الكائن الضخمالسماوي.
537	Unavailable	Material	6	Unavailable
538	جوهرة زينوجيفا	Material	7	حلية وهمية تكونت داخلأنسجة زينوجيفا. تتخطى القوةالتي تحملها قدرة العقل.
539	قشرة ؟؟؟	Material	6	جزء من وحش مجهول.تشعر بقوة غريبة في داخله.
540	صَدفة ؟؟؟	Material	6	جزء من وحش مجهول.تشعر بقوة غريبة في داخله.
541	غشاء ؟؟؟	Material	6	جزء من وحش مجهول.تشعر بقوة غريبة في داخله.
542	ذيل ؟؟؟	Material	6	جزء من وحش مجهول.تشعر بقوة غريبة في داخله.
543	قرن ؟؟؟	Material	6	جزء من وحش مجهول.تشعر بقوة غريبة في داخله.
544	مخلب ؟؟؟	Material	6	جزء من وحش مجهول.تشعر بقوة غريبة في داخله.
545	جناح ؟؟؟	Material	6	جزء من وحش مجهول.تشعر بقوة غريبة في داخله.
546	بلورة ؟؟؟	Material	6	جزء من وحش مجهول.تشعر بقوة غريبة في داخله.
547	جوهرة ؟؟؟	Material	7	جزء من وحش مجهول.تشعر بقوة غريبة في داخله.
548	حجر غامض	Material	3	حلية تخفي آثار باهتة من القوةفي داخلها.<STYL MOJI_YELLOW_DEFAULT>(عنصر قيّم)</STYL>
549	حجر مشع	Material	4	حلية تخفي آثار قوة مجهولةفي داخلها.<STYL MOJI_YELLOW_DEFAULT>(عنصر قيّم)</STYL>
550	حجر مهترئ	Material	5	حلية تخفي آثار قوة كبيرةفي داخلها.<STYL MOJI_YELLOW_DEFAULT>(عنصر قيّم)</STYL>
551	حجر ملتو	Material	6	حلية تخفي آثار قوة غامضةفي داخلها.<STYL MOJI_YELLOW_DEFAULT>(عنصر قيّم)</STYL>
552	حجر تيار متسخ	Material	5	رغم اتساخه، لكن هذا الحجرينبض بقوة كبيرة.<STYL MOJI_YELLOW_DEFAULT>(عنصر قيّم)</STYL>
553	حجر تيار برّاق	Material	7	حجر يبرق بروعةالاحتمالات اللا نهائية.<STYL MOJI_YELLOW_DEFAULT>(عنصر قيّم)</STYL>
554	شظية حجر تيار	Material	5	حجر نادر مأخوذ من وحش شرس.يزداد حجم الشظية،بزيادة غضب الوحش.
555	حجر تيار	Material	6	حجر نادر مأخوذ من وحش شرس.بلورة قوة نقية، نشأت منرغبات وحش بلا نهاية.
556	حجر تيار لامع	Material	7	حجر نادر مأخوذ من وحش شرس.دليل على حكمه لفترة كطاغية بلامنازع.
557	حجر تيار 1: السيف	Material	5	مادة استخدمها أبطال من عهد قديم.اُستخدمت لإظهار القوة الكامنةفي السيوف الطويلة والسيوف عظيمة.
558	حجر تيار 2: النصل	Material	5	مادة استخدمها أبطال من عهد قديم.اُستخدمت لإظهار القوة الكامنةفي السيوف والتروس والنصال المزدوجة.
559	حجر تيار 3: المطرقة	Material	5	مادة استخدمها أبطال من عهد قديم.اُستخدمت لإظهار القوة الكامنةفي المطارق وقرون الصيد.
560	حجر تيار 4: الرمح	Material	5	مادة استخدمها أبطال من عهد قديم.اُستخدمت لإظهار القوة الكامنةفي الرماح وبنادق الرماح.
561	حجر تيار 5: الفأس	Material	5	مادة استخدمها أبطال من عهد قديم.اُستخدمت لإظهار القوة الكامنةفي فأس السيف والنصال المشحونة.
